Golubtemplate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72
L16464_at,9.390168956,7.64385619,7.108524457,9.011227255,6.857980995,9.702172685,7.475733431,8.361943774,6.64385619,6.64385619,7.64385619,8.118941073,7.73470962,8.596189756,6.64385619,8.038918989,6.64385619,8.832890014,8.894817763,6.64385619,6.87036472,8.599912842,7.46760555,8.22881869,7.321928095,8.64385619,9.698704667,8.491853096,7.21916852,8.13442632,6.727920455,9.357552005,8.049848549,8.118941073,8.303780748,7.06608919,9.487840034,7.74819285,7.948367232,7.813781191,8.038918989,7.658211483,8.903881846,7.721099189,7.839203788,7.794415866,8.038918989,7.686500527,8.011227255,8.011227255,7.257387843,8.495855027,7.592457037,7.888743249,6.64385619,8.30833903,7.14974712,7.977279923,8.503825738,8.049848549,6.64385619,8.214319121,7.409390936,8.689997971,7.918863237,8.204571144,9.403012024,7.266786541,7.562242424,8.055282436,8.603626345,9.011227255
L16842_at,9.964340868,8.577428828,9.938109326,9.554588852,10.50183718,9.368506462,10.2737956,9.517669388,10.34872815,9.556506055,9.515699838,9.182394353,9.721099189,9.682994584,11.21310422,9.985841937,9.33315535,10.17990909,8.523561956,10.14338321,11.40141288,9.370687407,9.73470962,9.415741768,10.73978061,9.344295908,9.552669098,9.647458426,8.573647187,10.07146236,10.21188829,10.82336724,9.438791853,10.26091953,9.152284842,10.34318572,10.05663772,9.276124405,10.67242534,9.681238412,6.64385619,7.864186145,10.85486838,10.62935662,10.32867493,8.810571635,10.28077077,10.02375435,10.76570049,10.03066714,9.932214752,9.400879436,9.761551232,11.12928302,6.64385619,8.651051691,9.463524373,10.25620869,8.303780748,10.41996018,7.930737338,8.942514505,6.64385619,10.59898297,10.30492167,9.144658243,9.548821908,9.832890014,11.34762137,10.22400167,9.63481105,9.310612782
L16862_at,10.63753055,10.36632221,9.810571635,9.558420713,10.51766939,11.38424412,10.1382718,10.18363538,9.342074668,9.434628228,9.627533884,10.06608919,10.24792751,10.65194861,9.832890014,10.54303182,9.712527,10.42836017,10.67242534,10.14593215,10.51175265,6.845490051,9.62935662,10.36413466,10.65553072,10.85096815,10.24198315,10.1959873,9.631177056,10.74903138,7.636624621,11.12863881,10.92629599,10.64385619,10.80332392,6.64385619,11.55554777,10.43358544,10.48179943,10.12670447,10.40514146,10.40407714,10.92184094,6.64385619,6.686500527,8.247927513,10.45121111,10.73809226,9.938109326,10.78217919,11.37286506,10.45840661,10.35093918,10.39016896,9.936637939,9.829722735,7.622051819,10.58683979,10.14210706,10.67242534,10.92035286,10.28886607,10.58308277,10.30720081,9.082149041,8.45532722,9.162391329,7.820178962,10.91886324,9.796039609,10.64295422,10.62021983
L17131_rna1_at,12.01785233,10.36632221,12.05154884,12.04131692,12.44501485,10.89405985,12.19075065,11.21310422,11.64250303,10.09011242,10.74735383,11.07414146,11.62113611,12.23092109,11.97656412,11.86766485,11.84666568,13.31415836,11.63117706,12.17710804,11.66578003,12.49510551,12.00035218,12.99399979,12.85057755,12.69283342,11.40247917,11.81458247,12.37612539,12.70973004,11.97010589,12.34374092,12.07179752,11.37449615,12.22911922,11.47826403,11.37068741,12.11015702,12.52380696,11.51914479,12.31938988,10.26091953,12.84450963,12.71724801,11.75530489,11.1382718,12.17617315,12.2467406,12.86534664,11.4278366,12.08148344,12.05833003,11.39285404,12.31741261,10.30606169,10.05120894,12.02721489,12.02997735,11.84901407,12.02721489,10.48784003,12.89841244,12.05596023,12.52307183,13.36959735,12.43097517,13.17461365,12.47015044,12.80755618,12.25266543,11.61654884,11.82057788
L17327_at,8.060695932,8.21916852,8.761551232,6.768184325,8.813781191,8.658211483,7.918863237,8.558420713,7.491853096,8.665335917,7.64385619,8.214319121,8.396604781,6.64385619,6.64385619,9.06608919,8.487840034,7.426264755,7.665335917,8.098032083,6.64385619,9.074141463,9.016808288,6.64385619,6.64385619,6.64385619,7.118941073,6.64385619,8.636624621,8.13442632,7.714245518,7.73470962,8.21916852,8.654636029,6.64385619,8.224001674,9.335390355,7.022367813,7.417852515,9.182394353,9.45532722,8.700439718,9.407267764,9.290018847,8.317412614,8.348728154,6.672425342,6.64385619,6.64385619,7.276124405,9.493855449,7.539158811,7.383704292,6.807354922,6.64385619,8.581200582,8.900866808,7.17990909,7.569855608,8.366322214,6.64385619,6.95419631,8.915879379,6.64385619,9.11113567,9.28771238,6.64385619,6.894817763,6.64385619,6.64385619,9.719388821,7.864186145
L17328_at,7.21916852,7.348728154,6.768184325,6.918863237,7.754887502,8.044394119,6.64385619,6.64385619,6.64385619,6.64385619,6.686500527,6.64385619,7,7.483815777,7.022367813,7.076815597,6.781359714,6.87036472,8.049848549,6.894817763,6.64385619,7.924812504,7.46760555,7.011227255,7.238404739,7.098032083,7.294620749,6.882643049,7.727920455,6.64385619,6.64385619,7.599912842,8.511752654,7.531381461,7.665335917,6.754887502,7.851749041,7.357552005,7.339850003,6.64385619,6.832890014,7.727920455,6.977279923,6.658211483,6.768184325,6.64385619,6.894817763,6.64385619,6.64385619,7.400879436,7.366322214,7.011227255,6.781359714,7.209453366,6.64385619,7.108524457,7.294620749,6.714245518,7.108524457,7.14974712,7.882643049,7.330916878,7.011227255,6.714245518,7.033423002,7.607330314,7.209453366,6.64385619,7.276124405,6.87036472,7.238404739,7.977279923
L18960_at,9.782998209,10.58308277,10.62844554,9.812177306,11.68431031,10.23122118,9.584962501,9.419960178,9.364134655,9.654636029,9.296916207,9.881113961,9.665335917,10.40726776,10.72877085,10.62570884,8.951284715,9.422064766,9.306061689,9.189824559,8.566054038,10.34318572,9.714245518,9.689997971,9.390168956,8.945443836,8.965784285,8.471675214,9.645658432,9.73470962,9.459431619,9.980139578,9.992938336,8.764871591,10.04302728,10.57742883,10.77148947,9.815383296,10.87190524,9.142107057,10.29462075,10.23242093,10.14593215,9.586839788,9.878050913,10.14847658,10.57742883,10.37177664,10.51569984,9.661778098,10.38478375,9.008428622,9.202123824,11.06406908,11.02375435,9.5980525,9.157346935,10.68123841,10.29576893,10.28886607,9.187352073,10.34872815,10.50878516,10.09143539,10.21431912,10.34318572,10.26912668,9.440869168,10.40301202,10.17990909,10.1382718,10.97584797
L18972_at,9.129283017,8.607330314,8.832890014,7.392317423,8.97441459,9.556506055,8.413627929,8.921840937,8.960001932,8.531381461,8.405141463,8.654636029,8.409390936,8.927777962,9.2644426,8.554588852,8.495855027,7.977279923,8.693486957,8.174925683,8.768184325,8.930737338,8.405141463,9.194756854,8.330916878,8.721099189,9.002815016,8.842350343,8.400879436,8.499845887,8.535275377,9.044394119,9.415741768,9.35974956,9.108524457,8.607330314,9.571752644,8.764871591,9.019590728,9.038918989,9.189824559,8.290018847,9.447083226,9.348728154,8.787902559,8.247927513,8.842350343,9.092757141,9.187352073,8.672425342,8.77807713,8.647458426,8.317412614,9.722807531,8.857980995,8.569855608,8.918863237,9.202123824,8.357552005,8.968666793,8.939579214,9.01402047,8.596189756,8.888743249,8.194756854,8.603626345,9.068778278,8.098032083,8.30833903,8.566054038,8.588714636,8.693486957
L18983_at,10.79279029,11.36741475,10.65642486,10.2632692,10.95346896,11.51471405,9.832890014,10.01541505,10.32755264,10.59898297,9.891783703,10.2632692,10.45635442,10.44811631,10.35974956,10.72621816,10.13699111,10.43045255,10.83209885,9.856425529,9.73809226,11.07948478,10.73047014,10.95346896,10.36632221,10.40301202,10.85408918,10.22881869,10.93590168,10.00422047,9.541096615,11.14338321,12.38127256,11.42626475,11.65910396,10.77971936,11.96578428,10.83605036,11.05934446,11.09341756,11.36303963,11.27029533,11.65060302,10.73978061,10.63753055,10.13699111,10.5849625,10.77725532,10.36959735,10.65731845,11.52503135,10.46250227,10.36741475,11.54254826,9.87036472,10.84784036,10.70563239,10.86959384,10.6926155,10.56224242,11.91251514,11.04439412,10.94690627,11.29347165,11.00140819,11.20028561,11.06137119,10.06877828,12.05324713,10.88493365,11.1401907,12.13314221
L19067_at,9.159871337,9.675957033,10.02513956,9.052568051,9.586839788,10.203348,9.831307244,9.603626345,9.306061689,9.531381461,9.310612782,9.584962501,10.40620501,10.34207467,10.50183718,11.03204573,10.64295422,9.599912842,9.283088353,7.942514505,10.82257083,11.02236781,10.05528244,9.33315535,9.622051819,7.960001932,9.465566405,9.257387843,10.74483384,9.73470962,9.019590728,9.682994584,10.80654962,9.911391988,9.820178962,9.348728154,9.681238412,9.430452552,8.717676423,8.710806434,9.789533645,9.616548844,10.18239435,8.77478706,9.943979914,8.731319031,9.129283017,8.918863237,9.328674927,8.224001674,10.203348,9.118941073,9.695228291,11.31910758,10.48179943,9.100662339,8.636624621,10.20089861,8.724513853,10.31514956,9.968666793,10.40087944,9.405141463,10.52943055,10.25738784,10.62113611,9.721099189,9.303780748,10.29001885,9.54689446,10.27496047,9.688250309
L19161_at,9.409390936,6.64385619,9.744833837,8.761551232,9.038918989,7.727920455,8.573647187,9.661778098,8.861086906,7.118941073,9.103287808,7.658211483,8.758223215,8.625708843,9.335390355,7.942514505,8.62935662,8.139551352,8.491853096,7.46760555,6.64385619,7.707359132,7.22881869,6.942514505,7.965784285,9.082149041,8.614709844,6.64385619,7.906890596,6.64385619,8.184875343,7.044394119,8.294620749,7.400879436,8.247927513,6.64385619,7.781359714,8.214319121,8.64385619,6.930737338,8.392317423,7.06608919,8.647458426,9.337621902,6.64385619,8.392317423,8.826548487,7.845490051,9.005624549,9.226412193,7.622051819,8.055282436,9.303780748,10.20701432,6.64385619,6.64385619,7.636624621,9.116343961,8.038918989,7.499845887,8.820178962,7.011227255,7.285402219,6.977279923,8.06608919,8.581200582,9.25502857,6.64385619,8.434628228,8.499845887,6.942514505,8.930737338
L19183_at,6.794415866,7.129283017,7.499845887,7.409390936,8.960001932,8.129283017,8.317412614,7.584962501,8.22881869,8.442943496,7.276124405,6.64385619,6.64385619,6.64385619,8.515699838,7.721099189,7.475733431,7.523561956,8.647458426,6.794415866,6.64385619,6.64385619,6.727920455,6.754887502,8.603626345,7.614709844,7.266786541,7.14974712,7.321928095,6.64385619,7.832890014,6.988684687,8.344295908,6.754887502,7.523561956,7.139551352,7.807354922,6.845490051,6.64385619,7.14974712,6.977279923,8.189824559,8.897845456,7.022367813,8.06608919,6.727920455,8.784634846,7.622051819,7.988684687,6.64385619,9.513727596,8.607330314,6.672425342,8.531381461,8.243173983,7.321928095,7.523561956,8.592457037,6.845490051,7.087462841,7.434628228,7.672425342,6.64385619,6.64385619,6.64385619,6.64385619,7.665335917,6.64385619,7.375039431,8,7.129283017,6.64385619
L19267_at,9.726218159,8.930737338,6.64385619,9.77148947,10.12670447,8.930737338,8.592457037,9.850186838,9.152284842,7.06608919,6.64385619,7.14974712,7.714245518,9.964340868,6.64385619,6.64385619,10.25620869,7.06608919,9.955649908,7.426264755,9.396604781,10.61654884,9.805743872,6.64385619,9.579315938,6.64385619,9.409390936,6.64385619,8.022367813,8.383704292,8.74819285,9.705632387,11.0768156,10.60825482,10.38262403,10.06339508,10.78545247,10.08746284,7.475733431,10.10852446,10.1382718,10.49385545,8.233619677,9.231221181,10.20945337,10.02097994,9.751544059,9.588714636,9.729620744,10.01541505,8.422064766,8.224001674,9.231221181,8.86727874,10.22400167,10.20212382,10.48381578,10.4419067,10.25856603,10.55937709,6.64385619,9.816983623,9.923327485,8.038918989,9.853309555,9.914385132,6.64385619,9,6.64385619,6.64385619,9.912889336,6.64385619
L19314_at,9.052568051,7.658211483,8.129283017,8.124121312,7.839203788,8.348728154,8.113742166,8.54689446,6.845490051,7.459431619,7.614709844,6.64385619,7.22881869,6.918863237,8.027905997,8.118941073,9.011227255,8.73470962,8.033423002,7.8008999,6.64385619,8.204571144,7.247927513,7.768184325,8.375039431,7.948367232,9.126704473,6.700439718,7.787902559,8.199672345,7.607330314,8.103287808,7.294620749,8.285402219,8.243173983,8.038918989,9.599912842,8.379378367,6.794415866,7.515699838,7.700439718,7.971543554,7.459431619,8.903881846,7.584962501,7.499845887,7.832890014,8.511752654,6.64385619,7.876516947,7.948367232,8.475733431,7.888743249,7.813781191,7.912889336,7.64385619,8.033423002,8.897845456,8.21916852,7.491853096,6.64385619,8.74819285,8.741466986,7.599912842,7.994353437,8.092757141,7.6794801,7.592457037,8.257387843,8.144658243,8.851749041,6.64385619
L19437_at,10.10983065,10.51963625,10.91513245,11.48482289,10.84627391,10.3140167,10.70822173,10.9708249,10.69174352,10.58025857,10.33203655,9.614709844,9.746514321,9.843921051,11.27146303,11.60686784,10.61194694,10.63481105,10.28308835,10.95637616,12.24376903,11.15671514,10.92851838,11.12734954,11.14720492,11.43201985,11.00912879,11.17492568,10.78953364,11.5849625,11.02652344,11.712527,11.59105477,11.80896417,9.951284715,11.34706766,10.80896417,10.97727992,10.90086681,10.06069593,9.995767151,10.21310422,11.38801729,10.34983409,10.04984855,11.0175044,10.6891244,11.05866825,10.83683936,10.40726776,12.03617361,10.45738088,10.08214904,11.47826403,10.71767642,8.422064766,9.87036472,10.65463603,10.91139199,10.86031105,9.063395081,11.76859788,10.74315139,11.75655632,11.39392668,11.22460468,11.07547915,11.04644195,11.37449615,11.86302471,11.29289676,10.47167521
L19605_at,10.4807902,10.2467406,10.30149619,9.236014192,9.972979786,11.03411115,9.493855449,9.703903573,10.30263892,9.724513853,9.283088353,10.47269084,10.78545247,10.93810933,10.46964182,11.13442632,11.40087944,9.955649908,9.717676423,10.45943162,11.99717948,11.06204614,10.82654849,10.86959384,11.03686045,10.15228484,10.86882255,10.76818432,10.1382718,10.91960824,10.39553414,11.60686784,10.95419631,11.29289676,10.80574387,11.62342429,11.32586758,10.17242751,10.12153352,10.80976813,13.93737382,10.16239133,11.80695233,10.84392105,10.49385545,9.832890014,10.82177398,11.42206477,10.48683502,10.72621816,11.64520808,10.71681946,10.09803208,10.88034881,10,9.878050913,10.77396337,10.14974712,10.26091953,11.28308835,9.871905238,11.05731488,10.52943055,11.52601011,10.4325419,9.729620744,10.69609817,10.357552,11.26678654,11.05596023,11.62981194,10.58965115
L19686_rna1_at,10.38478375,11.00281502,10.28077077,11.2997804,12.23032072,10.62753388,11.8061468,9.958552715,11.63934071,11.63617144,10.9403136,11.71553306,10.34096276,11.65194861,11.41256985,11.49285462,11.63526466,11.65284497,10.4807902,9.995767151,12.47573343,10.62296694,11.08347933,11.00351791,11.68123841,10.82336724,6.64385619,8.566054038,10.53138146,11.91699905,12.51594618,10.70908381,8.584962501,9.495855027,9.616548844,12.82575383,12.6105635,9.283088353,12.58378795,11.80695233,6.64385619,6.64385619,13.24302518,12.73470962,12.4926043,12.09605624,11.58308277,12.4540422,12.53600432,11.70951466,11.62205182,12.49510551,10.74567432,12.97333862,9.927777962,9.259743264,12.07246761,11.35369821,11.41890673,11.83289001,9.751544059,11.58824615,9.159871337,11.11048331,9.586839788,8.8008999,11.34096276,11.80735492,11.61976146,12.47623991,11.183015,6.64385619
L19779_at,13.96578428,10.01262454,12.12960501,11.50382574,12.40700215,11.96000193,11.90839262,11.95346896,12.11341661,13.96578428,13.71938882,13.57080444,12.18920683,12.51026967,12.89992332,11.99399979,11.34318572,9.319672121,10.2737956,11.93921188,12.90858026,13.48532619,13.9612688,13.96578428,11.54737656,11.99647349,11.93516505,8.968666793,13.96578428,13.51828432,10.29920802,11.77643303,13.11162475,11.40779885,12.18611424,12.18115226,11.28077077,11.62250945,11.63707766,10.22641219,12.14465824,10.50581155,10.81217731,12.47725232,10.28540222,13.44462669,12.04610085,9.71596199,11.46454575,11.59665567,12.38235383,9.864186145,10.02928723,12.6024669,11.39874369,11.45584091,10.24317398,12.68079903,13.48595506,12.64700864,10.712527,13.96578428,10.04302728,13.20640391,13.96578428,13.36823361,12.87132774,12.99028128,13.96578428,12.36413466,13.4433321,11.95092035
L20010_at,9.405141463,9.797661526,10.76071995,10.37503943,10.9822806,10.18735207,10.72024426,10.22158712,10.28655776,9.903881846,10.18363538,10.23840474,10.2772874,10.94251451,11.11829223,10.85174904,10.65910396,10.07012094,9.552669098,10.22761594,10.15987134,9.808964175,9.554588852,9.350939182,10.2467406,9.388017285,9.052568051,8.640244936,10.19721669,9.45532722,10.15860969,10.26795708,10.44914865,8.266786541,10.65821148,10.46862404,10.42836017,9.670656249,10.21067134,10.38478375,10.56700537,9.594324604,11.47269084,10.17242751,10.97297979,8.515699838,11.06474276,10.53430288,10.7968508,9.654636029,11.14146856,9.257387843,10.27146303,11.75572215,10.51865316,9.121533517,10.62570884,10.80170836,9.430452552,10.32192809,10.05392588,10.23002044,10.26561505,9.702172685,10.15734694,8.842350343,9.294620749,9.209453366,9.209453366,9.942514505,10.14082977,9.057991723
L20298_at,8.28077077,10.51766939,9.479780264,10.70908381,11.12605912,10.30263892,10.72451385,9.388017285,10.05934446,9.705632387,8.77478706,9.385862401,9.154818109,9.310612782,12.10328781,10.86882255,10.50680344,9.810571635,9.818582177,9.016808288,9.719388821,10.50878516,9.569855608,10.08746284,9.948367232,8.636624621,8.647458426,9.698704667,9.485829309,7.8008999,8.851749041,9.025139562,9.992938336,10.03204573,10.33315535,10.77478706,11.29289676,10.80815977,11.24733418,9.957102042,10.73978061,9.603626345,11.51569984,10.6617781,10.24792751,8.965784285,11.3426303,10.75405237,11.00140819,10.98013958,11.41943355,9.449148645,10.98513037,12.05866825,10.62205182,9.63481105,8.962896005,11.2137118,9.438791853,10.06877828,10.07547915,9.588714636,8.930737338,10.5137276,9.385862401,9.049848549,10.06339508,9.108524457,9.638435914,10.37286506,9.808964175,8.980139578
L20316_at,10.43045255,10.31741261,10.09934781,9.449148645,10.63208641,10.49685378,9.4325419,9.37286506,9.285402219,9.055282436,9.645658432,9.968666793,9.233619677,10.16867212,10.07012094,10.26678654,9.390168956,9.390168956,9.884170519,9.118941073,9.705632387,10.95419631,9.46760555,10.6926155,9.596189756,9.736401931,9.211888295,9.339850003,10.34651373,9.497851837,8.761551232,11.02167404,11.48280796,9.761551232,10.51668495,10.25384748,11.18611424,9.779719355,10.25029842,10.49685378,10.88798213,10.73724734,10.76238204,10.48582931,10.08746284,10.11113567,10.34762137,10.31854281,9.451211112,10.30149619,10.53624722,9.457380879,9.688250309,8.577428828,8.861086906,10.26561505,9.83447105,10.08214904,10.12412131,9.505811554,9.984418459,10.73893668,10.53915881,10.91288934,10.89026428,10.97584797,10.71596199,9.415741768,10.89860139,10.82654849,10.2467406,11.26091953
L20773_at,9.754887502,9.632995197,9.724513853,9.147204925,10.78299821,9.485829309,9.330916878,8.951284715,9.836050355,9.693486957,9.894817763,9.269126679,9.851749041,9.885696373,10.4767462,10.14974712,10.00982862,8.73470962,9.497851837,9.856425529,9.328674927,9.955649908,9.588714636,9.550746785,9.052568051,8.754887502,8.703903573,9.426264755,9.654636029,9.667111542,9.71596199,9.607330314,10.21310422,9.233619677,10.90011206,10.24317398,10.5943246,9.854868383,9.729620744,9.487840034,9.736401931,9.921840937,10.54592977,10.00842862,10.28771238,9.905387005,9.430452552,10.05934446,9.719388821,9.912889336,9.611024797,9.396604781,9.231221181,11.15481811,9.63481105,9.605479518,9.607330314,9.965784285,9.197216693,9.658211483,9.527477006,9.562242424,9.30833903,9.768184325,9.942514505,10.16364968,9.799281622,9.394462695,9.943979914,9.695228291,10.29920802,9.618385502
